time_s,current_nA,label
0.84,3.4587490674907015,1
0.85,3.6419704507638295,1
0.86,4.57245761741707,1
0.87,4.247650692726078,1
0.88,3.671135287397264,1
0.89,4.313290884425126,1
0.9,4.081784177001921,1
0.91,4.6333919580042835,1
0.92,3.582491149175395,1
0.93,3.762352784024186,1
0.9400000000000001,3.731330047679477,1
0.9500000000000001,3.03430894292565,1
0.96,4.134189943566164,1
0.97,4.177431613475326,1
0.98,4.013963655487664,1
0.99,3.8486308970473546,1
1.0,3.0725843483324073,1
1.01,3.671428199868711,1
1.02,3.757922593763491,1
1.03,3.464934641358777,1
1.04,3.863249240321515,1
1.05,4.25395484561315,1
1.06,5.239049299282323,1
1.07,4.187614096094543,1
1.08,4.1783629940885,1
1.09,3.96239911465172,1
1.1,2.752789643367758,1
1.11,3.9079644087638283,1
1.12,4.033556968105037,1
1.1300000000000001,5.600236199456826,1
1.1400000000000001,3.971204810109993,1
1.1500000000000001,4.193924932630724,1
1.16,3.9891134950374254,1
1.17,3.241074671391647,1
1.18,4.695961001461864,1
1.19,4.5296335764719595,1
1.2,4.545022438328913,1
1.21,3.4426644433177955,1
1.22,4.876733419556474,1
1.23,3.143042458914104,1
1.24,4.329352416629918,1
1.25,5.440992157981155,1
1.26,3.4437708905607725,1
1.27,3.599195894922771,1
1.28,4.040608443782988,1
1.29,3.6757669290830695,1
1.3,2.9744306975606953,1
1.31,3.9829514844699765,1
1.32,3.3097236911151326,1
1.33,4.265863898643431,1
1.34,3.419402777921013,1
1.35,4.9708064716574905,1
1.36,3.5500509808865726,1
1.37,3.7640402250360547,1
1.3800000000000001,4.513675931469077,1
1.3900000000000001,3.2322001598946692,1
1.4000000000000001,4.1015145990154664,1
1.41,4.854202930297529,1
1.42,3.008270524471033,1
1.43,4.06029202312958,1
1.44,4.172237000629704,1
1.45,4.517603529188361,1
1.46,3.228486786871179,1
1.47,3.0969587358940522,1
1.48,4.284468319576867,1
1.49,4.209760351419464,1
1.5,4.175112632930256,1
1.51,4.235292384275635,1
1.52,3.572897820312624,1
1.53,4.125066790543381,1
1.54,4.197657911120929,1
1.55,3.5483675976782867,1
1.56,5.183470563721824,1
1.57,4.37844474805231,1
1.58,3.249754493498817,1
1.59,4.380976254901628,1
1.6,3.3904568953918828,1
1.61,4.474110686874435,1
1.62,4.78017698853774,1
1.6300000000000001,3.514328176433635,1
1.6400000000000001,4.595926008258445,1
1.6500000000000001,4.303579773877249,1
1.6600000000000001,4.551591212850864,1
1.67,5.263789662780111,1
1.68,3.9166124673205083,1
1.69,3.505950907635196,1
1.7,3.3932143454326664,1
1.71,3.4342715341298398,1
1.72,3.9160304712632055,1
1.73,4.216311104214968,1
1.74,4.192503665701159,1
1.75,4.548250654818772,1
1.76,4.041331043080578,1
1.77,4.945574844534191,1
1.78,3.8850174767486756,1
1.79,5.758025539457692,1
1.8,4.511432617601549,1
1.81,3.4745373239417443,1
1.82,3.273646189603662,1
1.83,4.2694608395984615,1
1.84,3.8711785271037558,1
1.85,4.455534899009108,1
1.86,4.334382362674383,1
1.87,3.9728094351885,1
1.8800000000000001,3.448944291299405,1
1.8900000000000001,2.9840599306968802,1
1.9000000000000001,3.649331770520645,1
1.9100000000000001,4.534616232537327,1
1.92,4.170987192108819,1
1.93,3.201987853864263,1
1.94,4.064484068663376,1
1.95,4.253874113138085,1
1.96,3.441760158838826,1
1.97,4.066246907856402,1
1.98,4.041742315856344,1
1.99,3.2609123263289335,1
2.0,4.1877975351647425,1
2.0100000000000002,4.375121084781971,1
2.02,4.725222260685928,1
2.0300000000000002,4.727250609407519,1
2.04,3.1497632738558208,1
2.05,3.3404977650945504,1
2.06,4.294599655018131,1
2.07,4.351035175838824,1
2.08,4.355239957532645,1
2.09,6.521078106288263,1
2.1,4.521674974198129,1
2.11,4.76808835486244,1
2.12,4.665069259122891,1
2.13,4.462545653979695,1
2.14,3.82319692781621,1
2.15,4.481833014365235,1
2.16,3.5274786121665693,1
2.17,3.8179939499387454,1
2.18,3.6741617182682167,1
2.19,4.0335720145851175,1
2.2,5.503831796957309,1
2.21,2.8786942026855806,1
2.22,4.377987127546178,1
2.23,2.976302490202238,1
2.24,3.6323750947727484,1
2.25,4.68448517278307,1
2.2600000000000002,4.0827758473477225,1
2.27,3.305694543489608,1
2.2800000000000002,3.494231921503882,1
2.29,4.410596605824074,1
2.3000000000000003,3.550752785155937,1
2.31,4.113489765445733,1
2.32,4.036377714737816,1
2.33,3.579405496720182,1
2.34,5.365817311634238,1
2.35,4.493254049227679,1
2.36,2.7156241147748625,1
2.37,4.043914403247744,1
2.38,3.5732486503775185,1
2.39,4.527478340406837,1
2.4,3.517438305736991,1
2.41,3.896601974062686,1
2.42,4.321446481953735,1
2.43,4.581013818265751,1
2.44,3.256073777498236,1
2.45,3.7383303426644563,1
2.46,3.6761415553389587,1
2.47,3.556669576546331,1
2.48,5.118877986937259,1
2.49,4.3298965355239565,1
2.5,3.2016957861463045,1
2.5100000000000002,4.5476371460240586,1
2.52,5.409774595407267,1
2.5300000000000002,4.754479821580568,1
2.54,3.0594575770677754,1
2.5500000000000003,3.629382371944623,1
2.56,4.799771566779274,1
2.57,3.5888298611496126,1
2.58,4.263292683048124,1
2.59,4.518402556708233,1
2.6,3.42968483334714,1
2.61,3.9271593160205294,1
2.62,1.8926014899160801,1
2.63,3.208903736694228,1
2.64,3.7886606969672902,1
2.65,3.1777217961498576,1
2.66,5.0098190120687995,1
2.67,3.1326720191176056,1
2.68,3.6624467210462384,1
2.69,4.064575074105116,1
2.7,4.939014332192349,1
2.71,3.1247119350723023,1
2.72,4.702177026393976,1
2.73,4.0487701277701245,1
2.74,3.366094984999923,1
2.75,4.261791808833428,1
2.7600000000000002,4.144863200820932,1
2.77,3.6192537088109042,1
2.7800000000000002,4.022444835698532,1
2.79,3.751344075557284,1
2.8000000000000003,4.058733983903394,1
2.81,4.433133586102261,1
2.82,5.0550416328971,1
2.83,3.260171973641169,1
2.84,5.339584112760481,1
2.85,2.81380397905823,1
2.86,3.8303456756496037,1
2.87,4.371537973006734,1
2.88,4.204607935504695,1
2.89,3.608251003570607,1
2.9,3.84145932006302,1
2.91,3.6706142828356167,1
2.92,3.597839943442715,1
2.93,4.527116828971738,1
2.94,4.263268990881486,1
2.95,3.566216337710026,1
2.96,4.557659418452341,1
2.97,4.2328443890673455,1
2.98,4.541379134422337,1
2.99,4.441004165375377,1
3.0,3.4885842914925225,1
3.0100000000000002,3.605853384113349,1
3.02,4.461216924539145,1
3.0300000000000002,4.423698910914149,1
3.04,4.011860375492176,1
3.0500000000000003,4.076837024873149,1
3.06,4.833596188018509,1
3.0700000000000003,3.666187131111225,1
3.08,4.33494384455838,1
3.09,3.8889081852877823,1
3.1,3.85209662565918,1
3.11,4.7040440233150544,1
3.12,4.5777966603813685,1
3.13,4.5624963985781255,1
3.14,4.880782221211461,1
3.15,4.066474833682324,1
3.16,4.446459316994282,1
3.17,3.8254775066394258,1
3.18,4.199857162920461,1
3.19,3.927550849097709,1
3.2,4.058586840591076,1
3.21,4.389670315418744,1
3.22,3.4924949561634837,1
3.23,5.327151126194148,1
3.24,3.426895871180606,1
3.25,3.177813035482946,1
3.2600000000000002,4.702084638491241,1
3.27,4.555778748908728,1
3.2800000000000002,4.438293727448682,1
3.29,4.43398637758139,1
3.3000000000000003,4.018093121947736,1
3.31,3.4189209799790574,1
3.3200000000000003,4.014319450325375,1
3.33,3.561497048076789,1
3.34,4.606375730864556,1
3.35,3.940967458142625,1
3.36,3.460851572110397,1
3.37,3.7591266577167324,1
3.38,4.2534694793394,1
3.39,3.6494473618374093,1
3.4,3.445486449814905,1
3.41,4.124840503355632,1
3.42,4.166431832118654,1
3.43,3.6810665042252597,1
3.44,3.6752407033173347,1
3.45,4.131075158265391,1
3.46,3.0683054737859163,1
3.47,3.0308950924314937,1
3.48,3.4757062993572476,1
3.49,3.8300516876815682,1
3.5,4.191528929071557,1
3.5100000000000002,4.968745553634877,1
3.52,4.6145991217954005,1
3.5300000000000002,3.933103199630657,1
3.54,3.983647925864529,1
3.5500000000000003,3.3485488054618235,1
3.56,3.948901069831268,1
3.5700000000000003,3.8096439840052274,1
3.58,4.197967782108772,1
3.59,3.475146686467126,1
3.6,4.305475852164658,1
3.61,5.012813923167561,1
3.62,3.990202102997836,1
3.63,4.260054319063761,1
3.64,4.463388657253074,1
3.65,3.767479863908843,1
3.66,4.131446480412497,1
3.67,4.016057102940282,1
3.68,4.0643385061593715,1
3.69,3.50230918775839,1
3.7,3.986041461774158,1
3.71,4.322278193676999,1
3.72,4.960880667855356,1
3.73,4.680055518225703,1
3.74,5.43785043360929,1
3.75,3.5883937162625994,1
3.7600000000000002,4.5412905014884775,1
3.77,4.151435030265101,1
3.7800000000000002,5.429893628953125,1
3.79,3.5613462939238034,1
3.8000000000000003,3.428844940595574,1
3.81,3.576827398591397,1
3.8200000000000003,2.5965646216084615,1
3.83,3.574668801198181,1
3.84,3.481932884084803,1
3.85,4.06649581487409,1
3.86,4.225730918137672,1
3.87,5.230857801524694,1
3.88,4.690513964419938,1
3.89,3.667119047537238,1
3.9,3.3971096993786243,1
3.91,4.282997979085909,1
3.92,3.160374359747533,1
3.93,5.1379259206288745,1
3.94,4.833530444574325,1
3.95,3.7455970832526067,1
3.96,2.873204555670181,1
3.97,4.810823857670428,1
3.98,3.9743326644930153,1
3.99,4.8015910117952965,1
4.0,3.0135846448133887,1
4.01,3.551923214826224,1
4.0200000000000005,3.976517657046145,1
4.03,4.029073428515333,1
4.04,3.7097289006249623,1
4.05,4.386706798598334,1
4.0600000000000005,3.3304993709520354,1
4.07,3.8674500311868285,1
4.08,4.070098289695018,1
4.09,4.33798870340268,1
4.1,4.481995652872271,1
4.11,3.299219397109749,1
4.12,2.9625754847647316,1
4.13,4.766748233617429,1
4.14,4.261619843851821,1
4.15,3.5300574606953252,1
4.16,4.978235747610283,1
4.17,4.133747195799719,1
4.18,4.773186979643899,1
4.19,4.090199163846731,1
4.2,5.342484852049667,1
4.21,5.219465038216919,1
4.22,3.9116327564675375,1
4.23,4.625081320585886,1
4.24,4.456243475797605,1
4.25,4.915382378252585,1
4.26,3.428852671664411,1
4.2700000000000005,4.410861205375189,1
4.28,4.711388115593482,1
4.29,2.901562201253413,1
4.3,3.1663613595212907,1
4.3100000000000005,2.6268688188605536,1
4.32,3.742813176936153,1
4.33,4.450130975509171,1
4.34,5.001780599806049,1
4.3500000000000005,4.108181674205566,1
4.36,5.063183806859345,1
4.37,3.1683412551465726,1
4.38,2.8448966440795718,1
4.39,3.8946528437669303,1
4.4,4.242871950710789,1
4.41,3.9933590181264362,1
4.42,2.658185264262713,1
4.43,3.8616674546313807,1
4.44,3.1453224773497714,1
4.45,4.383222282061026,1
4.46,4.260852890214309,1
4.47,3.405829963128962,1
4.48,3.630938067890215,1
4.49,3.290607892030205,1
4.5,3.91676846095822,1
4.51,4.614730091888988,1
4.5200000000000005,3.3973162147115348,1
4.53,4.290878941827629,1
4.54,3.673406245349657,1
4.55,3.4659655313654962,1
4.5600000000000005,3.8985135363389056,1
4.57,3.3222156282017616,1
4.58,3.600109242948166,1
4.59,3.1987887051694677,1
4.6000000000000005,5.226697857712404,1
4.61,4.096481884689052,1
4.62,3.551786749870725,1
4.63,4.11194356474659,1
4.64,3.9338349238987176,1
4.65,3.852658623269541,1
4.66,4.389648649501096,1
4.67,4.514871847385421,1
4.68,3.686687810864475,1
4.69,3.607593727004856,1
4.7,3.7979941211093364,1
4.71,2.49432656624706,1
4.72,2.9265597754630965,1
4.73,4.822461175558596,1
4.74,5.116650336808647,1
4.75,3.905417229371191,1
4.76,4.368411879891991,1
4.7700000000000005,4.224052822228315,1
4.78,6.011110156373345,1
4.79,4.847079218129286,1
4.8,3.967828117147517,1
4.8100000000000005,3.378087390953377,1
4.82,2.920376372124183,1
4.83,4.067235678553458,1
4.84,3.5132918845245484,1
4.8500000000000005,3.0479981390081905,1
4.86,3.5233646859269387,1
4.87,3.2696622308951264,1
4.88,5.050846061172677,1
4.89,4.635084157130379,1
4.9,4.032932168972699,1
4.91,4.962206524581785,1
4.92,4.107931188910109,1
4.93,3.4476497515552134,1
4.94,4.9551059734050895,1
4.95,4.406966793552192,1
4.96,3.351422679492128,1
4.97,3.83758811705675,1
4.98,3.422128819369184,1
4.99,3.0681272384355482,1
5.0,4.545018435446694,1
5.01,5.271585890720043,1
5.0200000000000005,3.1688640298706083,1
5.03,4.315402577758115,1
5.04,3.5967684229048067,1
5.05,3.65974505649465,1
5.0600000000000005,3.5952223784419317,1
5.07,3.4151311230387433,1
5.08,3.9963901040563172,1
5.09,3.4606389187814135,1
5.1000000000000005,4.1431185520928,1
5.11,3.97599117356785,1
5.12,3.8435230612319553,1
5.13,3.40175781022008,1
5.14,3.5898795346364425,1
5.15,4.465512464268753,1
5.16,4.352940318285073,1
5.17,3.3869102808371707,1
5.18,4.027664291796258,1
5.19,4.489181572127061,1
5.2,2.946192426832733,1
5.21,4.2893193660413464,1
5.22,3.5874296874472353,1
5.23,4.345466713465783,1
5.24,3.525503369430302,1
5.25,2.8004704527612008,1
5.26,2.872031584087929,1
5.2700000000000005,3.9635208002627853,1
5.28,4.166326724826534,1
5.29,3.423232801586413,1
5.3,4.379731239472731,1
5.3100000000000005,2.944741565103369,1
5.32,3.893810007857422,1
5.33,3.2078862370801664,1
5.34,3.5295430400212338,1
5.3500000000000005,4.00252621231066,1
5.36,3.441890476591232,1
5.37,3.7170026605003548,1
5.38,4.635932061494669,1
5.39,3.6638517805500213,1
5.4,4.522052338332889,1
5.41,3.298336633519865,1
5.42,4.301652483877709,1
5.43,4.953430596463859,1
5.44,2.4535313421072233,1
5.45,3.39016317256407,1
5.46,4.337830889879195,1
5.47,3.888528129758989,1
5.48,4.234121873283384,1
5.49,3.6221642408439547,1
5.5,4.03351181491314,1
5.51,3.9010028124792107,1
5.5200000000000005,4.751750971922568,1
5.53,4.210180665686015,1
5.54,4.231657219038476,1
5.55,3.7466617357019456,1
5.5600000000000005,3.6684266721528083,1
5.57,3.699449327631656,1
5.58,4.2378989270897724,1
5.59,3.7411270190311674,1
5.6000000000000005,4.172481935858567,1
5.61,5.356929026997006,1
5.62,4.646626663998239,1
5.63,3.827264095385552,1
5.64,4.769018207680589,1
5.65,3.78136997866184,1
5.66,2.664488006577174,1
5.67,3.2657937027120134,1
5.68,2.7421236735413053,1
5.69,3.6964552973734164,1
5.7,3.9937376953824195,1
5.71,5.087345314573341,1
5.72,4.277360661918221,1
5.73,3.8744828747371147,1
5.74,4.530611320783832,1
5.75,2.597188089229363,1
5.76,4.068704830541622,1
5.7700000000000005,4.504281940396735,1
5.78,3.07090736233462,1
5.79,4.686355171048261,1
5.8,4.260807577257745,1
5.8100000000000005,3.7461976355462934,1
5.82,4.395339048797133,1
5.83,5.4970115945038955,1
5.84,4.207820786089184,1
5.8500000000000005,4.173521948326782,1
5.86,3.7123646690305736,1
5.87,3.431338254402543,1
5.88,4.504626207191572,1
5.89,3.4748256067495937,1
5.9,4.014923782604834,1
5.91,3.6909774496523644,1
5.92,4.2922346220425105,1
5.93,4.234023709115835,1
5.94,4.687227370079253,1
5.95,3.7103202401519635,1
5.96,3.8075165448337014,1
5.97,3.3534007634765137,1
5.98,3.672933718558223,1
5.99,4.225179504001617,1
6.0,4.504666895831054,1
6.01,3.4319524592555952,1
6.0200000000000005,4.530142639350489,1
6.03,4.9113856402275085,1
6.04,4.322931670539939,1
6.05,5.2370953474631525,1
6.0600000000000005,3.5721688910633924,1
6.07,3.1667621353000994,1
6.08,2.795920545392856,1
6.09,4.898432085170439,1
6.1000000000000005,4.478477303632311,1
6.11,3.99264369482736,1
6.12,4.181210370165918,1
6.13,3.2806227509293797,1
6.140000000000001,5.543712041967579,1
6.15,4.176465165703658,1
6.16,4.081566419125179,1
6.17,4.475792378120723,1
6.18,4.340640255098492,1
6.19,4.165700850603754,1
6.2,3.49705934398089,1
6.21,4.275725877447584,1
6.22,5.237655521347721,1
6.23,4.947206800544427,1
6.24,5.09053800634305,1
6.25,3.7337407523229884,1
6.26,3.341940193544808,1
6.2700000000000005,3.878902216937015,1
6.28,4.028890069072302,1
6.29,4.711676532811566,1
6.3,2.9445805516512156,1
6.3100000000000005,4.929091353352567,1
6.32,3.9532253830486295,1
6.33,3.7202207286856352,1
6.34,3.3265306295896604,1
6.3500000000000005,2.885872929076479,1
6.36,4.467249277374216,1
6.37,4.075605775950206,1
6.38,3.1675723767573585,1
6.390000000000001,3.1097697491055816,1
6.4,3.7287193527250913,1
6.41,5.066632636766757,1
6.42,3.8955675755435903,1
6.43,3.0184513979260075,1
6.44,3.7816618708389558,1
6.45,3.8099487661869613,1
6.46,2.238778810376282,1
6.47,3.859098647655462,1
6.48,3.841708911236792,1
6.49,4.442221375928229,1
6.5,5.226189515175898,1
6.51,4.804519370618942,1
6.5200000000000005,3.873808396795038,1
6.53,3.274482465712666,1
6.54,5.626139274448946,1
6.55,4.13599099053905,1
6.5600000000000005,4.017197187210214,1
6.57,3.985378776412576,1
6.58,4.1276458529542115,1
6.59,3.913993537394393,1
6.6000000000000005,3.6226310974754248,1
6.61,3.6225399558848412,1
6.62,3.9561011275902587,1
6.63,3.6447763466593095,1
6.640000000000001,3.5161716036059185,1
6.65,4.0400253085764755,1
6.66,3.8369649195107987,1
6.67,4.966052079391038,1
6.68,2.337937180491015,1
6.69,4.608477470132088,1
6.7,4.845004789161297,1
6.71,2.705424690074981,1
6.72,3.699979851238378,1
6.73,3.7409972058231027,1
6.74,3.0712255042492522,1
6.75,3.4396035493639388,1
6.76,3.2458024586943415,1
6.7700000000000005,5.091671930858688,1
6.78,4.672595540630555,1
6.79,4.865377483359836,1
6.8,4.520164373023137,1
6.8100000000000005,3.29864839269886,1
6.82,3.617594972507885,1
6.83,4.294576078670917,1
6.84,3.224722667699123,1
6.8500000000000005,4.416097379368885,1
6.86,3.8690357681943746,1
6.87,3.7489475569276056,1
6.88,4.4462282595936875,1
6.890000000000001,4.315024591313886,1
6.9,3.7846961788935305,1
6.91,4.739288504073803,1
6.92,3.34293213181114,1
6.93,4.360212778012043,1
6.94,4.406434030226024,1
6.95,3.8235433521339033,1
6.96,4.201017145911768,1
6.97,3.2003023267879356,1
6.98,4.5515536157234875,1
6.99,3.913123358808308,1
7.0,3.6556295755454746,1
7.01,4.659965323932985,1
7.0200000000000005,3.5825993457130516,1
7.03,3.0611055036085792,1
7.04,2.9336802656466103,1
7.05,4.3292176133906874,1
7.0600000000000005,3.1889734307477866,1
7.07,5.08989966380997,1
7.08,2.714577918338059,1
7.09,5.0235846709466365,1
7.1000000000000005,4.1983293208996155,1
7.11,3.94914949290174,1
7.12,3.643389693314821,1
7.13,4.237574445625386,1
7.140000000000001,3.9898359824640446,1
7.15,4.715244355183826,1
7.16,4.117028866093711,1
7.17,4.104541865301653,1
7.18,3.770350383841788,1
7.19,3.9492730540634873,1
7.2,4.196667080254057,1
7.21,2.9021932706639273,1
7.22,3.05938987101535,1
7.23,4.425814650316627,1
7.24,4.136411320993655,1
7.25,3.888810965217872,1
7.26,4.005289127257941,1
7.2700000000000005,4.2258384188614615,1
7.28,3.663338601148876,1
7.29,3.474813682119552,1
7.3,4.095558891195106,1
7.3100000000000005,3.3709369562568705,1
7.32,4.227142422199933,1
7.33,2.9089430214492493,1
7.34,4.602282547797005,1
7.3500000000000005,4.342771878838944,1
7.36,4.1866858151595245,1
7.37,4.6487995033825396,1
7.38,5.119535997095156,1
7.390000000000001,4.725324819052771,1
7.4,2.8491070035658836,1
7.41,3.1007198467121544,1
7.42,3.5406428121573565,1
7.43,3.989367197314296,1
7.44,4.335234188011507,1
7.45,3.54923045857924,1
7.46,4.094133510290218,1
7.47,3.5155336994718174,1
7.48,3.574161570942975,1
7.49,3.0617672586748808,1
7.5,3.3446855823648063,1
7.51,3.0836690381714944,1
7.5200000000000005,3.3118453290093846,1
7.53,4.642344015147239,1
7.54,3.422543161388585,1
7.55,5.673318267912774,1
7.5600000000000005,4.42047802930242,1
7.57,4.145155708911523,1
7.58,3.4517819695010585,1
7.59,4.421488238470335,1
7.6000000000000005,3.6517988107505217,1
7.61,4.058271427973268,1
7.62,5.664553236010989,1
7.63,4.037546750755872,1
7.640000000000001,4.7479346049712285,1
7.65,3.588634858164427,1
7.66,3.952616546110069,1
7.67,5.146103701168976,1
7.68,3.661971847353047,1
7.69,5.155687396774934,1
7.7,4.528551185480786,1
7.71,3.6667683462713883,1
7.72,4.390330546980958,1
7.73,4.654441310422795,1
7.74,4.442714780463624,1
7.75,3.00775563825084,1
7.76,3.4686776915613717,1
7.7700000000000005,3.807523406296128,1
7.78,3.9401568410945846,1
7.79,4.399119432772688,1
7.8,4.139244718945156,1
7.8100000000000005,3.141944611529165,1
7.82,4.19520004728936,1
7.83,4.40787770784316,1
7.84,4.3876809082789245,1
7.8500000000000005,4.724502672543104,1
7.86,4.584542992184342,1
7.87,4.333001905947931,1
7.88,3.9744545698089486,1
7.890000000000001,2.9207877438425056,1
7.9,4.213996000546226,1
7.91,4.147593543005141,1
7.92,4.185063823029355,1
7.930000000000001,3.1827123977739276,1
7.94,3.2495419691595364,1
7.95,4.638288573006957,1
7.96,4.012632785630323,1
7.97,4.442935345699235,1
7.98,4.044949902853635,1
7.99,4.022003638770501,1
8.0,4.610105910362354,1
8.01,3.701781597987879,1
8.02,4.044472838184115,1
8.03,3.702730782374606,1
8.040000000000001,3.7002501180474963,1
8.05,3.7814151843582655,1
8.06,4.131011731781754,1
8.07,3.697234740744757,1
8.08,4.796605006703824,1
8.09,3.467349188224101,1
8.1,3.846793219543068,1
8.11,3.705497354504702,1
8.120000000000001,4.921170975559014,1
8.13,4.182800686831976,1
8.14,4.680458645260883,1
8.15,3.0769529489952294,1
8.16,4.117887119232426,1
8.17,4.584291437807063,1
8.18,4.088445720228644,1
8.19,4.696621250992469,1
8.2,3.706165555668342,1
8.21,4.896795346235553,1
8.22,5.545399365215126,1
8.23,3.8573038015011236,1
8.24,3.7023832970900696,1
8.25,4.9251409149388685,1
8.26,5.080380583920646,1
8.27,3.7255761151822564,1
8.28,3.7109051976295673,1
8.290000000000001,3.7998243013453035,1
8.3,3.1156710512667556,1
8.31,3.350892289724303,1
8.32,3.309537942959483,1
8.33,3.46040299236046,1
8.34,3.9451196206475387,1
8.35,4.148672475077477,1
8.36,5.01492994763474,1
8.370000000000001,3.4131347977688886,1
8.38,4.603444951308317,1
8.39,3.897364541016424,1
8.4,3.9617483859064486,1
8.41,4.435547322389981,1
8.42,3.2976782944522287,1
8.43,4.205979209879814,1
8.44,4.120357763257285,1
8.45,4.326738099935167,1
8.46,4.207225272178911,1
8.47,5.605503316013799,1
8.48,3.6825460377307495,1
8.49,3.636426568098531,1
8.5,3.5738739836764712,1
8.51,3.6140228057684727,1
8.52,3.563286150915294,1
8.53,4.745265510640278,1
8.540000000000001,4.966380203372204,1
8.55,3.687666096508939,1
8.56,3.4412035773449436,1
8.57,4.27234027279477,1
8.58,3.658042121086774,1
8.59,4.390147010899946,1
8.6,4.155071150209517,1
8.61,3.0258456138368914,1
8.620000000000001,4.945616904146463,1
8.63,5.2219544304125805,1
8.64,3.675722226208361,1
8.65,3.7289913394254866,1
8.66,4.169217220270261,1
8.67,4.2271582794451374,1
8.68,4.440912082506881,1
8.69,5.3307336152740685,1
8.700000000000001,3.9650355339630527,1
8.71,3.4799437729874025,1
8.72,3.0738543867099843,1
8.73,3.4701826964449456,1
8.74,3.9467172229226235,1
8.75,5.161164118883096,1
8.76,3.7338286540073375,1
8.77,4.129229819828469,1
8.78,3.9970981388553324,1
8.790000000000001,4.770889842306962,1
8.8,5.685800290757804,1
8.81,3.756704991524873,1
8.82,3.6678398223119033,1
8.83,4.65755218972247,1
8.84,4.481884067270477,1
8.85,5.22711021010258,1
8.86,4.452496121105547,1
8.870000000000001,3.794030659018075,1
8.88,4.370875790257586,1
8.89,4.741611522034016,1
8.9,4.57684927942194,1
8.91,4.363745031245454,1
8.92,4.713914115486074,1
8.93,4.801507671388491,1
8.94,4.944875220399117,1
8.950000000000001,4.477594265264885,1
8.96,3.9202246081567167,1
8.97,4.090405562889716,1
8.98,4.788242273767083,1
8.99,3.517243026804551,1
9.0,4.210240495690924,1
9.01,3.757404823072079,1
9.02,4.0040947625262175,1
9.03,4.829742259128612,1
9.040000000000001,4.173775142260726,1
9.05,4.040555885089898,1
9.06,3.1201193276651944,1
9.07,4.4313980736827085,1
9.08,4.444692704749674,1
9.09,5.4302638423905565,1
9.1,3.886120403034038,1
9.11,4.135358300098626,1
9.120000000000001,4.1699288504332,1
9.13,5.033693078479974,1
9.14,4.0001910849573985,1
9.15,4.1810487073232965,1
9.16,4.405283773568949,1
9.17,4.145394426937773,1
9.18,3.719064614430122,1
9.19,4.109075082212546,1
9.200000000000001,4.703147860620484,1
9.21,3.376156032791007,1
9.22,4.048843935374512,1
9.23,3.5486719863227068,1
9.24,4.748301162770367,1
9.25,3.0566103171447367,1
9.26,3.5807519464699347,1
9.27,4.2195910997656245,1
9.28,5.028932770403264,1
9.290000000000001,4.019075293692138,1
9.3,3.6409149943969803,1
9.31,5.199004056596975,1
9.32,3.1324269118981407,1
9.33,2.5212966653997704,1
