time_s,current_nA,label
1.07,4.015032123538309,1
1.08,4.852215167851854,1
1.09,3.495964142138928,1
1.1,3.3546522999730657,1
1.11,4.214757586262387,1
1.12,3.7280788591577494,1
1.1300000000000001,4.091539522116092,1
1.1400000000000001,5.226395618018863,1
1.1500000000000001,4.253459801803108,1
1.16,4.0815848048882035,1
1.17,3.38076345868113,1
1.18,2.816710164286541,1
1.19,3.860032275659689,1
1.2,4.6853015147783,1
1.21,3.856307923982716,1
1.22,4.297398503906121,1
1.23,5.005296621219847,1
1.24,5.041863388057955,1
1.25,4.416174892000184,1
1.26,4.206625021925598,1
1.27,3.0872207104081597,1
1.28,3.579484255045689,1
1.29,3.8145065508945777,1
1.3,3.434369691158194,1
1.31,4.102544490427872,1
1.32,5.200945805109513,1
1.33,4.994924411048004,1
1.34,4.145730538415422,1
1.35,4.439028290310262,1
1.36,3.482317606786949,1
1.37,4.858726317062496,1
1.3800000000000001,2.994934901684296,1
1.3900000000000001,4.51006543657747,1
1.4000000000000001,4.353640156639144,1
1.41,3.555516320396292,1
1.42,3.883403626708981,1
1.43,3.318968223075593,1
1.44,3.3230516724703576,1
1.45,3.002496140247529,1
1.46,4.509419525233185,1
1.47,4.8727841647808665,1
1.48,2.692863072709599,1
1.49,5.136217603518257,1
1.5,4.0588984831285,1
1.51,4.166877698591901,1
1.52,3.0091290564402735,1
1.53,4.735637731188239,1
1.54,4.101865080846361,1
1.55,4.66958040393238,1
1.56,4.761018519235159,1
1.57,4.851609986417977,1
1.58,3.587333728649676,1
1.59,3.8184082631776954,1
1.6,3.5936977655012305,1
1.61,4.581107719163528,1
1.62,4.296394169283546,1
1.6300000000000001,4.773375774773144,1
1.6400000000000001,4.840580929976823,1
1.6500000000000001,3.0051738310999774,1
1.6600000000000001,4.888013710049908,1
1.67,4.730383223038988,1
1.68,3.847398740530701,1
1.69,4.239699586481977,1
1.7,3.9326582959449046,1
1.71,4.370952894296029,1
1.72,3.7357449131405405,1
1.73,4.232986561117001,1
1.74,3.9854475837581913,1
1.75,3.643272011820058,1
1.76,4.030677698610731,1
1.77,5.697720171957701,1
1.78,3.613927663349635,1
1.79,3.7927650328091556,1
1.8,3.5555585200792033,1
1.81,3.632623777469668,1
1.82,4.552794978405499,1
1.83,4.559552950144817,1
1.84,4.101970006064744,1
1.85,4.747444059865892,1
1.86,4.630940141308065,1
1.87,3.992685578077154,1
1.8800000000000001,3.0474848309501104,1
1.8900000000000001,4.503136313905724,1
1.9000000000000001,4.138788214326902,1
1.9100000000000001,3.998025159818949,1
1.92,3.65195652578974,1
1.93,4.400367193333597,1
1.94,4.177935247704004,1
1.95,3.7815802969588685,1
1.96,3.120499915373477,1
1.97,4.579977019265417,1
1.98,4.3841391003714305,1
1.99,4.166861149830558,1
2.0,2.2877030819430435,1
2.0100000000000002,3.8973966535966054,1
2.02,3.8828833933457885,1
2.0300000000000002,3.653575091056829,1
2.04,4.540785425342336,1
2.05,4.57170393610546,1
2.06,4.389011277919624,1
2.07,4.756910632304922,1
2.08,3.4252573101104864,1
2.09,3.693071545851509,1
2.1,4.028628396402603,1
2.11,3.5734234302482415,1
2.12,4.40067430623183,1
2.13,3.6233214426111355,1
2.14,4.747618087161147,1
2.15,3.3652589841500604,1
2.16,5.273923720022016,1
2.17,5.332945997459941,1
2.18,3.975358637268477,1
2.19,4.720290092476434,1
2.2,3.784891371033218,1
2.21,4.669264451543834,1
2.22,3.9715155705434166,1
2.23,3.2261603112324684,1
2.24,1.73357616046162,1
2.25,3.7651004366012133,1
2.2600000000000002,4.238254380627014,1
2.27,4.937599354464112,1
2.2800000000000002,4.123158880853297,1
2.29,4.680006647929428,1
2.3000000000000003,3.744786702081813,1
2.31,3.741129484569301,1
2.32,4.622817090456882,1
2.33,2.3763168891847712,1
2.34,3.838802057630916,1
2.35,3.6553866942228375,1
2.36,4.790842613085747,1
2.37,3.644552782188454,1
2.38,4.270708909181756,1
2.39,4.59224942731739,1
2.4,3.0685787628794388,1
2.41,3.8784085952270995,1
2.42,3.7581858421291794,1
2.43,4.661373589962749,1
2.44,4.549896293758938,1
2.45,3.9571204791887657,1
2.46,3.3891230896139044,1
2.47,4.6970832992867155,1
2.48,4.041069456893906,1
2.49,2.9743145978755208,1
2.5,2.9427228365434615,1
2.5100000000000002,4.195791247417498,1
2.52,3.138427950030139,1
2.5300000000000002,5.0929988081961115,1
2.54,3.3853803646754286,1
2.5500000000000003,3.8874538441057096,1
2.56,4.025199158499359,1
2.57,3.46811427210948,1
2.58,2.471682708259075,1
2.59,4.010259236967712,1
2.6,3.5133749276056356,1
2.61,4.071137360260361,1
2.62,3.9704358526489645,1
2.63,4.230957124238506,1
2.64,5.0994452099539105,1
2.65,3.7870222933395614,1
2.66,3.754305876411018,1
2.67,2.9645971341596686,1
2.68,3.8543743695677093,1
2.69,4.279097965282613,1
2.7,3.701557124968137,1
2.71,4.227564230233788,1
2.72,3.8529416458641634,1
2.73,3.0843284789916705,1
2.74,4.075283413631671,1
2.75,3.7955322300073777,1
2.7600000000000002,3.9960962402646785,1
2.77,3.5717559914959347,1
2.7800000000000002,3.5059216932710853,1
2.79,4.050587999469253,1
2.8000000000000003,3.85489866387063,1
2.81,5.1347769168501625,1
2.82,4.631865629246377,1
2.83,4.453426466839378,1
2.84,3.9842521465272522,1
2.85,2.759947400689883,1
2.86,3.4728904003904537,1
2.87,3.6085469842845765,1
2.88,3.841234528391928,1
2.89,3.990729453244249,1
2.9,4.423640913384341,1
2.91,4.177921841500991,1
2.92,4.71726035575801,1
2.93,3.7787646025532844,1
2.94,4.081379398207404,1
2.95,4.152543922759216,1
2.96,4.097302439925746,1
2.97,4.777409355429162,1
2.98,4.525017068642141,1
2.99,3.1535340347084566,1
3.0,3.876513997260674,1
3.0100000000000002,4.008245669885311,1
3.02,5.442016397500778,1
3.0300000000000002,3.934442909958151,1
3.04,3.430803819748437,1
3.0500000000000003,4.325681383924667,1
3.06,4.413284124532515,1
3.0700000000000003,4.037087366392964,1
3.08,3.9024530663896337,1
3.09,4.631723527135659,1
3.1,3.4825809400871566,1
3.11,3.7230130990734125,1
3.12,3.5990553031146977,1
3.13,4.623793805673,1
3.14,4.150463291360303,1
3.15,3.242593872056802,1
3.16,3.257471445336595,1
3.17,5.110817956836682,1
3.18,4.7263325676180425,1
3.19,4.56770214512785,1
3.2,4.043491580073111,1
3.21,5.006071955453776,1
3.22,3.3899828926327014,1
3.23,4.513846080535409,1
3.24,3.8154233229328343,1
3.25,3.9028711380633325,1
3.2600000000000002,4.536369872653751,1
3.27,3.9991942137119514,1
3.2800000000000002,3.7610453401836073,1
3.29,3.6862900962827623,1
3.3000000000000003,2.690895509539465,1
3.31,4.3919209702137465,1
3.3200000000000003,3.324844991362122,1
3.33,5.103380523381166,1
3.34,3.807390244378181,1
3.35,4.762610928390151,1
3.36,2.8007204378105417,1
3.37,4.342494294999939,1
3.38,4.618813692188116,1
3.39,4.861018648948115,1
3.4,3.0617086154903523,1
3.41,3.512479684475967,1
3.42,4.3903446641655215,1
3.43,4.1816341227309515,1
3.44,4.273439514514171,1
3.45,3.8580769212115884,1
3.46,5.068972166045937,1
3.47,5.816742503372572,1
3.48,4.2196092732191826,1
3.49,4.32926937513939,1
3.5,4.054765451076308,1
3.5100000000000002,4.811695579871016,1
3.52,4.541116840261711,1
3.5300000000000002,3.2786684393549255,1
3.54,3.4869800675005944,1
3.5500000000000003,3.238922901829102,1
3.56,5.631529583837343,1
3.5700000000000003,4.449944161109821,1
3.58,3.5973586453585873,1
3.59,3.515623810503536,1
3.6,4.494878067604124,1
3.61,4.6415524297096065,1
3.62,4.6018680699499654,1
3.63,3.821898142443611,1
3.64,4.259955337448119,1
3.65,4.162997174761839,1
3.66,3.4735915220008606,1
3.67,3.4274357568766356,1
3.68,4.276080529292127,1
3.69,4.165927969773895,1
3.7,4.367503003428646,1
3.71,4.510567464401421,1
3.72,4.957937354510517,1
3.73,3.4921470265892505,1
3.74,4.3062430698477705,1
3.75,4.429041533267801,1
3.7600000000000002,3.7519387243998428,1
3.77,4.004028396034028,1
3.7800000000000002,3.7711746791010583,1
3.79,5.332484964489397,1
3.8000000000000003,4.1494638399721975,1
3.81,4.326638773340947,1
3.8200000000000003,3.8938572121190105,1
3.83,3.7443306334119804,1
3.84,3.212084064225617,1
3.85,4.741786572104803,1
3.86,4.614376206441271,1
3.87,3.901658772238931,1
3.88,3.4530530105396755,1
3.89,4.105813030383107,1
3.9,3.6819454064405246,1
3.91,3.8121277192634904,1
3.92,3.1233538586176977,1
3.93,4.026342268203301,1
3.94,4.083153833893345,1
3.95,4.639842195470237,1
3.96,3.8693005174659394,1
3.97,3.715576752566961,1
3.98,2.9297235560073123,1
3.99,4.628218753744225,1
4.0,4.618465887674489,1
4.01,4.080475645432267,1
4.0200000000000005,3.187924494430802,1
4.03,3.2251551676280923,1
4.04,3.670732387170031,1
4.05,4.6819452504196555,1
4.0600000000000005,4.300580697925546,1
4.07,3.1092577606271634,1
4.08,4.251959394395071,1
4.09,3.492554964254723,1
4.1,3.629243608235918,1
4.11,4.583525006522503,1
4.12,4.486153168930461,1
4.13,4.676504043659744,1
4.14,3.9533793061051044,1
4.15,4.4946997220225215,1
4.16,3.5780952883153083,1
4.17,3.7474131953834067,1
4.18,3.7299967645286625,1
4.19,3.977384130132127,1
4.2,3.1654136749680912,1
4.21,3.8286564861121493,1
4.22,4.977136203368713,1
4.23,3.411664267820607,1
4.24,3.1743989707555076,1
4.25,3.215713736570942,1
4.26,5.751318800602156,1
4.2700000000000005,4.466844836683832,1
4.28,3.895794224592074,1
4.29,4.059975905315404,1
4.3,4.1498143040225095,1
4.3100000000000005,3.568725016549332,1
4.32,3.5929987649294155,1
4.33,3.811370555230014,1
4.34,3.4462389142276417,1
4.3500000000000005,3.6337967437845053,1
4.36,4.135839318966515,1
4.37,3.3010122252298677,1
4.38,5.608331924462192,1
4.39,4.563269734465368,1
4.4,3.211211724563737,1
4.41,2.369658543153677,1
4.42,3.5016470199506653,1
4.43,4.476031809888874,1
4.44,4.418994212543475,1
4.45,4.028652859438959,1
4.46,3.6827704152679392,1
4.47,3.4544959075685653,1
4.48,3.7492017437212817,1
4.49,3.349990664503011,1
4.5,3.700712724512468,1
4.51,4.820880895590965,1
4.5200000000000005,3.5033106097586857,1
4.53,4.304656104710684,1
4.54,4.441409593795036,1
4.55,3.2505730622713402,1
4.5600000000000005,3.3365457787349424,1
4.57,4.5935979010443715,1
4.58,3.3918138301938856,1
4.59,3.9043104214538937,1
4.6000000000000005,5.319342458219567,1
4.61,4.739625436767565,1
4.62,4.145217048906462,1
4.63,4.616103345060082,1
4.64,4.072883572812112,1
4.65,4.74046622929549,1
4.66,2.78803625384555,1
4.67,3.8970786539862114,1
4.68,2.6832865371342423,1
4.69,4.047589099133967,1
4.7,3.848133007782751,1
4.71,4.849047531880439,1
4.72,4.467257513963194,1
4.73,3.624794541161909,1
4.74,3.641721567499136,1
4.75,4.150075293440507,1
4.76,3.5662261110304607,1
4.7700000000000005,3.8928128775502064,1
4.78,4.8047410502574355,1
4.79,3.488420810345601,1
4.8,3.6803244435817906,1
4.8100000000000005,3.8060698217773052,1
4.82,6.082953177578422,1
4.83,4.581522626073235,1
4.84,4.841611303500895,1
4.8500000000000005,4.624313802274325,1
4.86,4.650771070250595,1
4.87,4.406470771141553,1
4.88,4.3045250146308724,1
4.89,3.098886367448089,1
4.9,4.17664278305467,1
4.91,3.9155807486725824,1
4.92,4.303303533183486,1
4.93,3.9103227433100085,1
4.94,4.417581207856926,1
4.95,4.559475402353791,1
4.96,2.0727902860833685,1
4.97,3.542688909395997,1
4.98,2.724295409162812,1
4.99,4.05659187753661,1
5.0,3.8097704946393556,1
5.01,4.89300834553605,1
5.0200000000000005,4.233586374636498,1
5.03,3.7608892703736445,1
5.04,4.66682697805223,1
5.05,3.908985582364407,1
5.0600000000000005,3.7427084273924476,1
5.07,4.300114356462078,1
5.08,5.107688925409555,1
5.09,4.642170510075178,1
5.1000000000000005,4.404888169179799,1
5.11,5.784466965630937,1
5.12,3.586319648055439,1
5.13,3.423596410552789,1
5.14,3.9876642373350752,1
5.15,4.906817896116142,1
5.16,3.37213143384836,1
5.17,5.040589085337898,1
5.18,3.085551479836877,1
5.19,3.8445833184746805,1
5.2,4.104707825548397,1
5.21,3.4583266939064767,1
5.22,3.6099643025857557,1
5.23,4.555374762036263,1
5.24,5.040846817169666,1
5.25,2.7658653269554545,1
5.26,4.1141790247672025,1
5.2700000000000005,3.993488933354295,1
5.28,4.112430738738763,1
5.29,3.823118576446111,1
5.3,3.1505985338908205,1
5.3100000000000005,4.925001473779563,1
5.32,4.762167150124867,1
5.33,3.9163588429346983,1
5.34,3.6059485443178403,1
5.3500000000000005,3.5054992635181237,1
5.36,2.2213987802558437,1
5.37,4.0626963443031725,1
5.38,4.4669187739808836,1
5.39,4.0955900206224625,1
5.4,3.9512011050252682,1
5.41,4.108336506956642,1
5.42,3.498442016000668,1
5.43,3.7076806201049863,1
5.44,3.946740393693698,1
5.45,4.52426327942422,1
5.46,4.997383541856883,1
5.47,3.9713215475550347,1
5.48,3.3635317332690553,1
5.49,4.006840563982385,1
5.5,5.304040808925691,1
5.51,3.4320685500674233,1
5.5200000000000005,4.495143691882713,1
5.53,4.834618509497347,1
5.54,3.7442878091182177,1
5.55,3.4545719512579947,1
5.5600000000000005,4.269038333772949,1
5.57,4.1851632778448655,1
5.58,4.418759850721377,1
5.59,5.348708303582414,1
5.6000000000000005,4.190790418797907,1
5.61,3.2626187936072895,1
5.62,4.044534628535257,1
5.63,4.2213011080172,1
5.64,4.907654996277828,1
5.65,4.002227793379793,1
5.66,3.8060031378953485,1
5.67,3.158846122484833,1
5.68,4.347847570368883,1
5.69,6.215184580731705,1
5.7,3.987004319930783,1
5.71,4.267740356021193,1
5.72,3.615075070443226,1
5.73,3.0836697708737466,1
5.74,4.154563792877942,1
5.75,3.9521282730576353,1
5.76,2.3780265969547383,1
5.7700000000000005,4.887158540760398,1
5.78,4.2799797013333505,1
5.79,4.042844363562337,1
5.8,3.7302631398009845,1
5.8100000000000005,4.271503698104664,1
5.82,4.35470852012533,1
5.83,4.343571425107828,1
5.84,4.7857603256767645,1
5.8500000000000005,4.962990016529275,1
5.86,5.43035075406342,1
5.87,3.603009903061927,1
5.88,3.6472676569186997,1
5.89,4.235081494184792,1
5.9,3.507124908065943,1
5.91,3.544720067470592,1
5.92,4.2354863734872525,1
5.93,4.536721786953512,1
5.94,4.787861055112124,1
5.95,3.846862927695482,1
5.96,4.220034303110547,1
5.97,4.110554015609751,1
5.98,3.974950363855484,1
5.99,3.447146665638222,1
6.0,3.356329425497091,1
6.01,4.418659019283636,1
6.0200000000000005,3.5303017600580433,1
6.03,2.880801729301046,1
6.04,3.984441677603312,1
6.05,5.018703459489282,1
6.0600000000000005,2.319026867211262,1
6.07,3.7722208733337728,1
6.08,4.467571739796103,1
6.09,2.8668170275697955,1
6.1000000000000005,3.792109169107264,1
6.11,3.2234923486264906,1
6.12,3.254383689067969,1
6.13,3.6322624498126217,1
6.140000000000001,3.1770036465120333,1
6.15,3.0925024773691683,1
6.16,3.8358343524690945,1
6.17,5.375026060115464,1
6.18,4.5310078223130414,1
6.19,4.6656233882265985,1
6.2,4.5587076317540065,1
6.21,3.6056767959474634,1
6.22,4.223557093687866,1
6.23,4.787529225330159,1
6.24,4.656902318658355,1
6.25,4.241079392720319,1
6.26,4.4231705030977775,1
6.2700000000000005,5.683530435193401,1
6.28,4.688806421781177,1
6.29,3.858743862376817,1
6.3,3.942003997496567,1
6.3100000000000005,3.287834941673334,1
6.32,5.434555416108537,1
6.33,5.064810436665402,1
6.34,4.045678413012343,1
6.3500000000000005,5.34228499317197,1
6.36,4.419572032336243,1
6.37,3.685472407026471,1
6.38,4.526121451460159,1
6.390000000000001,4.268318720025571,1
6.4,4.561208134368766,1
6.41,3.1700874205659373,1
6.42,3.469989504030191,1
6.43,4.995862319102227,1
6.44,5.2305095914380635,1
6.45,5.067431602044794,1
6.46,5.574852747430663,1
6.47,4.52926071698209,1
6.48,4.403905545012518,1
6.49,3.453619252660361,1
6.5,3.5890682712247437,1
6.51,2.6605814999171837,1
6.5200000000000005,3.665505921115583,1
6.53,2.582399054248769,1
6.54,4.544104843854942,1
6.55,4.209215790069263,1
6.5600000000000005,2.6266311713666495,1
6.57,3.734252522910935,1
6.58,5.217587534533358,1
6.59,3.9696194256514348,1
6.6000000000000005,3.3518884809326317,1
6.61,2.8273491145383995,1
6.62,2.8360661459617753,1
6.63,4.339563744657574,1
6.640000000000001,3.811065948559192,1
6.65,3.836363727004977,1
6.66,3.782634270621176,1
6.67,3.9561226060369172,1
6.68,3.2442880210579643,1
6.69,4.181655341198893,1
6.7,3.0863230475746333,1
6.71,3.430045558591539,1
6.72,4.576117463659347,1
6.73,4.21675975059373,1
6.74,4.385694574250297,1
6.75,5.342940978201246,1
6.76,3.970586688811591,1
6.7700000000000005,3.9520029509305012,1
6.78,3.782481551493146,1
6.79,3.67734896925559,1
6.8,3.3264236392623587,1
6.8100000000000005,4.038850460674,1
6.82,4.278236379127963,1
6.83,4.345113858943699,1
6.84,4.13466918515602,1
6.8500000000000005,4.6844415061052125,1
6.86,4.131450388671553,1
6.87,3.80247639922166,1
6.88,3.429831358332704,1
6.890000000000001,2.982669919324294,1
6.9,4.885036552895491,1
6.91,3.5748139584012875,1
6.92,3.3283496628005538,1
6.93,3.6268901012045935,1
6.94,3.7247854636471804,1
6.95,4.9711664944176075,1
6.96,3.7740741296250713,1
6.97,5.634903640289805,1
6.98,4.096283269907955,1
6.99,5.318536474677074,1
7.0,4.66060266271861,1
7.01,4.29860904757273,1
7.0200000000000005,5.087209621281758,1
7.03,4.855267740978336,1
7.04,4.535315464859012,1
7.05,5.611275933144323,1
7.0600000000000005,3.844589459749713,1
7.07,3.405302865016624,1
7.08,3.5686996316571356,1
7.09,5.132947533687914,1
7.1000000000000005,5.007788664523291,1
7.11,3.6949408361801517,1
7.12,2.4083910005517617,1
7.13,3.7090452518863697,1
7.140000000000001,3.252906262931485,1
7.15,3.5592594917254994,1
7.16,3.2181399380466953,1
7.17,2.848617215425918,1
7.18,5.109654998027618,1
7.19,3.601095589979424,1
7.2,4.894128777537603,1
7.21,3.934737232290415,1
7.22,3.3079252733930486,1
7.23,4.350673813164131,1
7.24,3.8395126605624186,1
7.25,3.9314324964389327,1
7.26,4.161189635606397,1
7.2700000000000005,3.542840468992397,1
7.28,2.963869776242243,1
7.29,3.9264669668697465,1
7.3,4.6195224426026265,1
7.3100000000000005,3.4274714815747744,1
7.32,4.020003925090475,1
7.33,4.91611686020061,1
7.34,3.9245237147644843,1
7.3500000000000005,3.9758970145954677,1
7.36,3.9630926727151605,1
7.37,3.4949044580438504,1
7.38,3.282037564566464,1
7.390000000000001,3.293160204020956,1
7.4,4.197960809132152,1
7.41,4.528328533211438,1
7.42,4.599599910087724,1
7.43,3.8522664244668317,1
7.44,4.772707452479829,1
7.45,4.321223918645529,1
7.46,4.136457557561065,1
7.47,1.9016724810146184,1
7.48,3.3868808714578384,1
7.49,2.9981804953235343,1
7.5,4.34527099023518,1
7.51,4.057655276369649,1
7.5200000000000005,3.2623839817316203,1
7.53,4.091322286303513,1
7.54,3.009675047123569,1
7.55,3.1879218641220275,1
7.5600000000000005,3.419178633650861,1
7.57,4.255450509660246,1
7.58,4.880185760416512,1
7.59,3.6506919119271246,1
7.6000000000000005,4.838574241662134,1
7.61,4.105792609786967,1
7.62,4.205100369048658,1
7.63,4.032807768599021,1
7.640000000000001,3.9461468313832877,1
7.65,4.357234318024631,1
7.66,4.573060394651008,1
7.67,3.520578492988967,1
7.68,3.891550624211958,1
7.69,5.098467028205322,1
7.7,4.179389867784554,1
7.71,4.172057303653089,1
7.72,4.722141514395822,1
7.73,3.6562065608165493,1
7.74,3.88513651943524,1
7.75,4.447665875014971,1
7.76,4.75941105900005,1
7.7700000000000005,2.4508349471319986,1
7.78,3.3859385237325457,1
7.79,3.293488012541598,1
7.8,3.8787512511146933,1
7.8100000000000005,3.41878963030695,1
7.82,4.441557787111153,1
7.83,4.200258277272806,1
7.84,4.661149055942622,1
7.8500000000000005,4.733443019733248,1
7.86,4.555901767448742,1
7.87,3.87563976526733,1
7.88,4.103336209995556,1
7.890000000000001,3.72907183312581,1
7.9,3.096781254310369,1
7.91,4.53993067838406,1
7.92,3.9323127386612566,1
7.930000000000001,2.959100638402583,1
7.94,4.213733222354382,1
7.95,3.792084524641953,1
7.96,2.5797801115058414,1
7.97,2.9633152037118764,1
7.98,3.4400825746127204,1
7.99,4.081091280948816,1
8.0,4.517638934048256,1
8.01,4.544846795746785,1
8.02,4.469385281442697,1
8.03,4.067767805849501,1
8.040000000000001,5.193701481384719,1
8.05,4.6011537385553645,1
8.06,4.251462138043527,1
8.07,4.442862779501812,1
8.08,3.810805845224952,1
8.09,3.973407035779237,1
8.1,2.6460890973441566,1
8.11,3.6431109084252973,1
8.120000000000001,5.074913400659778,1
8.13,4.098864988341748,1
8.14,4.00298651671567,1
8.15,4.572667503909729,1
8.16,4.195243015879324,1
8.17,3.4412648356266837,1
8.18,3.938686030205348,1
8.19,3.237858144350453,1
8.2,4.074887661205164,1
8.21,3.485658201346211,1
8.22,4.61698344455934,1
8.23,3.7678601126413267,1
8.24,3.5231810791052105,1
8.25,3.973617133518387,1
8.26,4.306778337868936,1
8.27,3.2952110426484524,1
8.28,3.6626393447118084,1
8.290000000000001,4.069890698889067,1
8.3,4.87108241451158,1
8.31,2.3868396035154076,1
8.32,4.256806530110858,1
8.33,3.704639960937235,1
8.34,3.5891596483136006,1
8.35,3.457979763152758,1
8.36,3.6600882768294714,1
8.370000000000001,4.322253177905857,1
8.38,3.6279130522401526,1
8.39,5.031917300767592,1
8.4,4.4681811471546276,1
8.41,4.1812622735014795,1
8.42,3.94867325927007,1
8.43,4.830832233788168,1
8.44,4.988899417750565,1
8.45,3.381230540325496,1
8.46,3.5787465464291333,1
8.47,4.446647528399667,1
8.48,4.677684099393567,1
8.49,3.8676913951722502,1
8.5,3.508858487014914,1
8.51,3.99681629684834,1
8.52,4.912390880108001,1
8.53,4.019467678130094,1
8.540000000000001,3.108885464602261,1
8.55,3.9421989691040995,1
8.56,4.433117022178013,1
8.57,3.900054199078732,1
8.58,4.767198759038499,1
8.59,4.5859198515342605,1
8.6,3.9965674953526165,1
8.61,4.052508498021859,1
8.620000000000001,2.8537030418493945,1
8.63,4.778352302106935,1
8.64,3.9051019841270147,1
8.65,3.8102375385389653,1
8.66,3.7031378381331566,1
8.67,4.338663156260107,1
8.68,3.3311306389590487,1
8.69,3.343208040921534,1
8.700000000000001,3.9250293945554113,1
8.71,3.5642804200998284,1
8.72,4.14582653236946,1
8.73,3.5641123627460245,1
8.74,4.9365511988457245,1
8.75,4.430693445807786,1
8.76,4.396335768356045,1
8.77,3.5711071612716614,1
8.78,5.492001496481741,1
8.790000000000001,3.7827770461708794,1
8.8,3.5253091351273373,1
8.81,4.4547949612976385,1
8.82,4.199496899837838,1
8.83,3.54287837627765,1
8.84,5.469503140086746,1
8.85,4.796602310379853,1
8.86,4.12167941532289,1
8.870000000000001,5.625366806611605,1
8.88,4.666719172733928,1
8.89,4.054181447026632,1
8.9,5.482030385880912,1
8.91,4.491768833060147,1
8.92,4.3831555259025095,1
8.93,3.710415817842598,1
8.94,3.9424846091401764,1
8.950000000000001,3.6546446445599567,1
8.96,4.84213638269729,1
8.97,2.9461374137869645,1
8.98,4.779844978446009,1
8.99,3.4556454809810315,1
9.0,3.9312410572843377,1
9.01,3.8290508854987317,1
9.02,3.6977926026363246,1
9.03,4.4913194676788475,1
9.040000000000001,4.098313495981312,1
9.05,3.648111456288466,1
9.06,4.1500879660763434,1
9.07,3.6175203496749893,1
9.08,3.6712664498730034,1
9.09,3.030708346732671,1
9.1,3.648185710019054,1
9.11,4.27482398457552,1
9.120000000000001,3.995037621819781,1
9.13,5.115468112599964,1
9.14,5.689998452239676,1
9.15,3.724766646031658,1
9.16,3.371520795793645,1
9.17,4.6351926374068055,1
9.18,4.212464829700921,1
9.19,4.727836008365282,1
9.200000000000001,4.303926364675933,1
9.21,3.91685194479994,1
9.22,3.9181263345064004,1
9.23,4.337785670980537,1
9.24,3.955491573736752,1
9.25,4.864012128318596,1
9.26,3.2781311517322997,1
9.27,4.80461569196151,1
9.28,2.8758998491075687,1
9.290000000000001,4.04860054467684,1
9.3,3.7866426454140014,1
9.31,2.978621727577987,1
9.32,2.5565775400344304,1
